2
3
2
3
1.0
training session 88 done in 200 steps, espsilon: 0.11000000000009802
training session 89 done in 200 steps, espsilon: 0.10000000000009912
training session 90 done in 200 steps, espsilon: 0.09000000000010022
training session 91 done in 200 steps, espsilon: 0.08000000000010132
training session 92 done in 200 steps, espsilon: 0.07000000000010242
training session 93 done in 200 steps, espsilon: 0.06000000000010318
training session 94 done in 200 steps, espsilon: 0.05000000000010289
training session 95 done in 200 steps, espsilon: 0.040000000000102606
training session 96 done in 200 steps, espsilon: 0.03000000000010232
training session 97 done in 200 steps, espsilon: 0.020000000000102033
training session 98 done in 200 steps, espsilon: 0.010000000000101943
training session 99 done in 200 steps, espsilon: 0.01
training session 100 done in 200 steps, espsilon: 0.01
training session 101 done in 200 steps, espsilon: 0.01
training session 102 done in 200 steps, espsilon: 0.01
training session 103 done in 200 steps, espsilon: 0.01
training session 104 done in 200 steps, espsilon: 0.01
training session 105 done in 200 steps, espsilon: 0.01
training session 106 done in 200 steps, espsilon: 0.01
training session 107 done in 200 steps, espsilon: 0.01
training session 108 done in 200 steps, espsilon: 0.01
training session 109 done in 200 steps, espsilon: 0.01
training session 110 done in 200 steps, espsilon: 0.01
training session 111 done in 200 steps, espsilon: 0.01
training session 112 done in 200 steps, espsilon: 0.01
training session 113 done in 200 steps, espsilon: 0.01
training session 114 done in 200 steps, espsilon: 0.01
training session 115 done in 200 steps, espsilon: 0.01
training session 116 done in 200 steps, espsilon: 0.01
training session 117 done in 200 steps, espsilon: 0.01
training session 118 done in 200 steps, espsilon: 0.01
training session 119 done in 200 steps, espsilon: 0.01
training session 120 done in 200 steps, espsilon: 0.01
training session 121 done in 200 steps, espsilon: 0.01
training session 122 done in 200 steps, espsilon: 0.01
training session 123 done in 200 steps, espsilon: 0.01
training session 124 done in 200 steps, espsilon: 0.01
training session 125 done in 200 steps, espsilon: 0.01
training session 126 done in 200 steps, espsilon: 0.01
training session 127 done in 200 steps, espsilon: 0.01
training session 128 done in 200 steps, espsilon: 0.01
training session 129 done in 200 steps, espsilon: 0.01
training session 130 done in 200 steps, espsilon: 0.01
training session 131 done in 200 steps, espsilon: 0.01
training session 132 done in 200 steps, espsilon: 0.01
training session 133 done in 200 steps, espsilon: 0.01
training session 134 done in 200 steps, espsilon: 0.01
training session 135 done in 200 steps, espsilon: 0.01
training session 136 done in 200 steps, espsilon: 0.01
training session 137 done in 200 steps, espsilon: 0.01
training session 138 done in 200 steps, espsilon: 0.01
training session 139 done in 200 steps, espsilon: 0.01
training session 140 done in 200 steps, espsilon: 0.01
training session 141 done in 200 steps, espsilon: 0.01
training session 142 done in 200 steps, espsilon: 0.01
training session 143 done in 200 steps, espsilon: 0.01
training session 144 done in 200 steps, espsilon: 0.01
training session 145 done in 200 steps, espsilon: 0.01
training session 146 done in 200 steps, espsilon: 0.01
training session 147 done in 200 steps, espsilon: 0.01
training session 148 done in 200 steps, espsilon: 0.01
training session 149 done in 200 steps, espsilon: 0.01
training session 150 done in 200 steps, espsilon: 0.01
training session 151 done in 200 steps, espsilon: 0.01
training session 152 done in 200 steps, espsilon: 0.01
training session 153 done in 200 steps, espsilon: 0.01
training session 154 done in 200 steps, espsilon: 0.01
training session 155 done in 200 steps, espsilon: 0.01
training session 156 done in 200 steps, espsilon: 0.01
training session 157 done in 200 steps, espsilon: 0.01
training session 158 done in 200 steps, espsilon: 0.01
training session 159 done in 200 steps, espsilon: 0.01
training session 160 done in 200 steps, espsilon: 0.01
training session 161 done in 200 steps, espsilon: 0.01
training session 162 done in 200 steps, espsilon: 0.01
training session 163 done in 200 steps, espsilon: 0.01
training session 164 done in 200 steps, espsilon: 0.01
training session 165 done in 200 steps, espsilon: 0.01
training session 166 done in 200 steps, espsilon: 0.01
training session 167 done in 200 steps, espsilon: 0.01
training session 168 done in 200 steps, espsilon: 0.01
training session 169 done in 200 steps, espsilon: 0.01
training session 170 done in 200 steps, espsilon: 0.01
training session 171 done in 200 steps, espsilon: 0.01
training session 172 done in 200 steps, espsilon: 0.01
training session 173 done in 200 steps, espsilon: 0.01
training session 174 done in 200 steps, espsilon: 0.01
training session 175 done in 200 steps, espsilon: 0.01
training session 176 done in 200 steps, espsilon: 0.01
training session 177 done in 200 steps, espsilon: 0.01
training session 178 done in 200 steps, espsilon: 0.01
training session 179 done in 200 steps, espsilon: 0.01
[0.51958016 0.02015401] 10 True {}
training session 180 done in 133 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 181 done in 167 steps, espsilon: 0.01
training session 182 done in 200 steps, espsilon: 0.01
training session 183 done in 200 steps, espsilon: 0.01
training session 184 done in 200 steps, espsilon: 0.01
training session 185 done in 200 steps, espsilon: 0.01
training session 186 done in 200 steps, espsilon: 0.01
training session 187 done in 200 steps, espsilon: 0.01
training session 188 done in 200 steps, espsilon: 0.01
training session 189 done in 200 steps, espsilon: 0.01
[0.51844371 0.0343293 ] 10 True {}
training session 190 done in 130 steps, espsilon: 0.01
[0.54508374 0.04618255] 10 True {}
training session 191 done in 126 steps, espsilon: 0.01
training session 192 done in 200 steps, espsilon: 0.01
training session 193 done in 200 steps, espsilon: 0.01
training session 194 done in 200 steps, espsilon: 0.01
training session 195 done in 200 steps, espsilon: 0.01
training session 196 done in 200 steps, espsilon: 0.01
training session 197 done in 200 steps, espsilon: 0.01
training session 198 done in 200 steps, espsilon: 0.01
training session 199 done in 200 steps, espsilon: 0.01
training session 200 done in 200 steps, espsilon: 0.01
training session 201 done in 200 steps, espsilon: 0.01
training session 202 done in 200 steps, espsilon: 0.01
training session 203 done in 200 steps, espsilon: 0.01
training session 204 done in 200 steps, espsilon: 0.01
training session 205 done in 200 steps, espsilon: 0.01
training session 206 done in 200 steps, espsilon: 0.01
training session 207 done in 200 steps, espsilon: 0.01
training session 208 done in 200 steps, espsilon: 0.01
training session 209 done in 200 steps, espsilon: 0.01
training session 210 done in 200 steps, espsilon: 0.01
training session 211 done in 200 steps, espsilon: 0.01
training session 212 done in 200 steps, espsilon: 0.01
training session 213 done in 200 steps, espsilon: 0.01
training session 214 done in 200 steps, espsilon: 0.01
training session 215 done in 200 steps, espsilon: 0.01
training session 216 done in 200 steps, espsilon: 0.01
training session 217 done in 200 steps, espsilon: 0.01
training session 218 done in 200 steps, espsilon: 0.01
training session 219 done in 200 steps, espsilon: 0.01
training session 220 done in 200 steps, espsilon: 0.01
training session 221 done in 200 steps, espsilon: 0.01
training session 222 done in 200 steps, espsilon: 0.01
training session 223 done in 200 steps, espsilon: 0.01
training session 224 done in 200 steps, espsilon: 0.01
training session 225 done in 200 steps, espsilon: 0.01
training session 226 done in 200 steps, espsilon: 0.01
training session 227 done in 200 steps, espsilon: 0.01
training session 228 done in 200 steps, espsilon: 0.01
training session 229 done in 200 steps, espsilon: 0.01
training session 230 done in 200 steps, espsilon: 0.01
training session 231 done in 200 steps, espsilon: 0.01
training session 232 done in 200 steps, espsilon: 0.01
training session 233 done in 200 steps, espsilon: 0.01
training session 234 done in 200 steps, espsilon: 0.01
training session 235 done in 200 steps, espsilon: 0.01
training session 236 done in 200 steps, espsilon: 0.01
training session 237 done in 200 steps, espsilon: 0.01
training session 238 done in 200 steps, espsilon: 0.01
training session 239 done in 200 steps, espsilon: 0.01
training session 240 done in 200 steps, espsilon: 0.01
training session 241 done in 200 steps, espsilon: 0.01
training session 242 done in 200 steps, espsilon: 0.01
training session 243 done in 200 steps, espsilon: 0.01
training session 244 done in 200 steps, espsilon: 0.01
training session 245 done in 200 steps, espsilon: 0.01
training session 246 done in 200 steps, espsilon: 0.01
training session 247 done in 200 steps, espsilon: 0.01
training session 248 done in 200 steps, espsilon: 0.01
training session 249 done in 200 steps, espsilon: 0.01
training session 250 done in 200 steps, espsilon: 0.01
training session 251 done in 200 steps, espsilon: 0.01
training session 252 done in 200 steps, espsilon: 0.01
training session 253 done in 200 steps, espsilon: 0.01
training session 254 done in 200 steps, espsilon: 0.01
training session 255 done in 200 steps, espsilon: 0.01
training session 256 done in 200 steps, espsilon: 0.01
training session 257 done in 200 steps, espsilon: 0.01
training session 258 done in 200 steps, espsilon: 0.01
training session 259 done in 200 steps, espsilon: 0.01
training session 260 done in 200 steps, espsilon: 0.01
training session 261 done in 200 steps, espsilon: 0.01
training session 262 done in 200 steps, espsilon: 0.01
training session 263 done in 200 steps, espsilon: 0.01
training session 264 done in 200 steps, espsilon: 0.01
training session 265 done in 200 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 266 done in 186 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 267 done in 149 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 268 done in 144 steps, espsilon: 0.01
[0.5205105  0.04939574] 10 True {}
training session 269 done in 143 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 270 done in 145 steps, espsilon: 0.01
[0.51373087 0.02577083] 10 True {}
training session 271 done in 108 steps, espsilon: 0.01
[0.51413358 0.03904753] 10 True {}
training session 272 done in 111 steps, espsilon: 0.01
[0.50378066 0.03440067] 10 True {}
training session 273 done in 110 steps, espsilon: 0.01
training session 274 done in 200 steps, espsilon: 0.01
training session 275 done in 200 steps, espsilon: 0.01
[0.50084782 0.01465105] 10 True {}
training session 276 done in 168 steps, espsilon: 0.01
training session 277 done in 200 steps, espsilon: 0.01
[0.50649782 0.03146466] 10 True {}
training session 278 done in 152 steps, espsilon: 0.01
[0.52148913 0.03241874] 10 True {}
training session 279 done in 120 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 280 done in 151 steps, espsilon: 0.01
[0.50217536 0.02799778] 10 True {}
training session 281 done in 121 steps, espsilon: 0.01
[0.51118574 0.01405997] 10 True {}
training session 282 done in 171 steps, espsilon: 0.01
training session 283 done in 200 steps, espsilon: 0.01
[0.51504385 0.04738002] 10 True {}
training session 284 done in 163 steps, espsilon: 0.01
[0.53692888 0.04602231] 10 True {}
training session 285 done in 163 steps, espsilon: 0.01
[0.50259579 0.02078624] 10 True {}
training session 286 done in 87 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 287 done in 156 steps, espsilon: 0.01
[0.50012709 0.00978711] 10 True {}
training session 288 done in 121 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 289 done in 173 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 290 done in 176 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 291 done in 154 steps, espsilon: 0.01
[0.53392323 0.0413221 ] 10 True {}
training session 292 done in 113 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 293 done in 172 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 294 done in 152 steps, espsilon: 0.01
[0.52594564 0.04866717] 10 True {}
training session 295 done in 150 steps, espsilon: 0.01
[0.51310494 0.02072689] 10 True {}
training session 296 done in 118 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 297 done in 145 steps, espsilon: 0.01
[0.50122851 0.01221826] 10 True {}
training session 298 done in 100 steps, espsilon: 0.01
[0.53171666 0.04888464] 10 True {}
training session 299 done in 169 steps, espsilon: 0.01
[0.50884609 0.03613554] 10 True {}
training session 300 done in 116 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 301 done in 165 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 302 done in 164 steps, espsilon: 0.01
[0.51230701 0.01398296] 10 True {}
training session 303 done in 122 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 304 done in 153 steps, espsilon: 0.01
training session 305 done in 200 steps, espsilon: 0.01
[0.50487888 0.0214886 ] 10 True {}
training session 306 done in 152 steps, espsilon: 0.01
[0.51494589 0.04209777] 10 True {}
training session 307 done in 181 steps, espsilon: 0.01
[0.51093061 0.01453254] 10 True {}
training session 308 done in 127 steps, espsilon: 0.01
[0.50118567 0.02567869] 10 True {}
training session 309 done in 113 steps, espsilon: 0.01
[0.51136133 0.02193765] 10 True {}
training session 310 done in 121 steps, espsilon: 0.01
[0.51378407 0.02796654] 10 True {}
training session 311 done in 112 steps, espsilon: 0.01
[0.51409723 0.02059691] 10 True {}
training session 312 done in 117 steps, espsilon: 0.01
[0.53143421 0.03794246] 10 True {}
training session 313 done in 154 steps, espsilon: 0.01
training session 314 done in 200 steps, espsilon: 0.01
training session 315 done in 200 steps, espsilon: 0.01
[0.5221229  0.04766373] 10 True {}
training session 316 done in 188 steps, espsilon: 0.01
[0.52251669 0.028073  ] 10 True {}
training session 317 done in 146 steps, espsilon: 0.01
training session 318 done in 200 steps, espsilon: 0.01
[0.51751434 0.03255361] 10 True {}
training session 319 done in 149 steps, espsilon: 0.01
[0.50636124 0.03344873] 10 True {}
training session 320 done in 147 steps, espsilon: 0.01
[0.50946771 0.04162747] 10 True {}
training session 321 done in 148 steps, espsilon: 0.01
[0.53000399 0.03271495] 10 True {}
training session 322 done in 145 steps, espsilon: 0.01
[0.50576627 0.03804189] 10 True {}
training session 323 done in 111 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 324 done in 139 steps, espsilon: 0.01
[0.53796665 0.0421373 ] 10 True {}
training session 325 done in 112 steps, espsilon: 0.01
[0.50237813 0.02922598] 10 True {}
training session 326 done in 147 steps, espsilon: 0.01
[0.5170849  0.02455426] 10 True {}
training session 327 done in 141 steps, espsilon: 0.01
[0.51651782 0.04864428] 10 True {}
training session 328 done in 156 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 329 done in 149 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 330 done in 190 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 331 done in 147 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 332 done in 146 steps, espsilon: 0.01
[0.51277042 0.01864646] 10 True {}
training session 333 done in 118 steps, espsilon: 0.01
[0.51758443 0.02696194] 10 True {}
training session 334 done in 113 steps, espsilon: 0.01
[0.51582082 0.03434276] 10 True {}
training session 335 done in 112 steps, espsilon: 0.01
[0.50410349 0.01306062] 10 True {}
training session 336 done in 155 steps, espsilon: 0.01
[0.52131854 0.04967104] 10 True {}
training session 337 done in 148 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 338 done in 197 steps, espsilon: 0.01
[0.52014394 0.03639703] 10 True {}
training session 339 done in 111 steps, espsilon: 0.01
[0.50426273 0.02837082] 10 True {}
training session 340 done in 109 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 341 done in 164 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 342 done in 146 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 343 done in 188 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 344 done in 137 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 345 done in 141 steps, espsilon: 0.01
[0.52871326 0.04786914] 10 True {}
training session 346 done in 145 steps, espsilon: 0.01
[0.51806233 0.04894028] 10 True {}
training session 347 done in 147 steps, espsilon: 0.01
[0.51999027 0.03379091] 10 True {}
training session 348 done in 111 steps, espsilon: 0.01
training session 349 done in 200 steps, espsilon: 0.01
[0.5442353  0.04768936] 10 True {}
training session 350 done in 140 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 351 done in 139 steps, espsilon: 0.01
[0.5283548  0.04915563] 10 True {}
training session 352 done in 137 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 353 done in 164 steps, espsilon: 0.01
[0.51119428 0.04608084] 10 True {}
training session 354 done in 142 steps, espsilon: 0.01
[0.51123848 0.04466308] 10 True {}
training session 355 done in 142 steps, espsilon: 0.01
[0.50782054 0.01560318] 10 True {}
training session 356 done in 125 steps, espsilon: 0.01
[0.53430959 0.0377642 ] 10 True {}
training session 357 done in 143 steps, espsilon: 0.01
[0.51056952 0.02050701] 10 True {}
training session 358 done in 114 steps, espsilon: 0.01
[0.53794892 0.04392681] 10 True {}
training session 359 done in 160 steps, espsilon: 0.01
[0.50428    0.04201283] 10 True {}
training session 360 done in 139 steps, espsilon: 0.01
[0.51827519 0.04300078] 10 True {}
training session 361 done in 165 steps, espsilon: 0.01
[0.51421305 0.01990047] 10 True {}
training session 362 done in 116 steps, espsilon: 0.01
[0.50814845 0.04405819] 10 True {}
training session 363 done in 136 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 364 done in 139 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 365 done in 138 steps, espsilon: 0.01
[0.53961894 0.04825443] 10 True {}
training session 366 done in 138 steps, espsilon: 0.01
[0.50865619 0.04523211] 10 True {}
training session 367 done in 135 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 368 done in 146 steps, espsilon: 0.01
[0.51745305 0.03635172] 10 True {}
training session 369 done in 125 steps, espsilon: 0.01
[0.50262861 0.03243808] 10 True {}
training session 370 done in 126 steps, espsilon: 0.01
[0.52318355 0.04431942] 10 True {}
training session 371 done in 140 steps, espsilon: 0.01
[0.53717748 0.0386422 ] 10 True {}
training session 372 done in 135 steps, espsilon: 0.01
[0.53668579 0.04138768] 10 True {}
training session 373 done in 157 steps, espsilon: 0.01
[0.51231625 0.02647752] 10 True {}
training session 374 done in 126 steps, espsilon: 0.01
[0.51379269 0.02920795] 10 True {}
training session 375 done in 133 steps, espsilon: 0.01
[0.50602512 0.00995404] 10 True {}
training session 376 done in 157 steps, espsilon: 0.01
[0.52996487 0.04208502] 10 True {}
training session 377 done in 187 steps, espsilon: 0.01
training session 378 done in 200 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 379 done in 191 steps, espsilon: 0.01
[0.51577697 0.02736546] 10 True {}
training session 380 done in 136 steps, espsilon: 0.01
training session 381 done in 200 steps, espsilon: 0.01
[0.50316376 0.02320928] 10 True {}
training session 382 done in 141 steps, espsilon: 0.01
[0.50968231 0.0373764 ] 10 True {}
training session 383 done in 135 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 384 done in 200 steps, espsilon: 0.01
[0.50985086 0.02756848] 10 True {}
training session 385 done in 134 steps, espsilon: 0.01
[0.5339987  0.03453385] 10 True {}
training session 386 done in 134 steps, espsilon: 0.01
[0.53403091 0.03934386] 10 True {}
training session 387 done in 136 steps, espsilon: 0.01
[0.52547628 0.03921311] 10 True {}
training session 388 done in 134 steps, espsilon: 0.01
[0.52388949 0.03281859] 10 True {}
training session 389 done in 134 steps, espsilon: 0.01
training session 390 done in 200 steps, espsilon: 0.01
[0.50341529 0.01422216] 10 True {}
training session 391 done in 144 steps, espsilon: 0.01
[0.50308848 0.01898788] 10 True {}
training session 392 done in 140 steps, espsilon: 0.01
[0.50469896 0.02352509] 10 True {}
training session 393 done in 136 steps, espsilon: 0.01
[0.51159093 0.0333074 ] 10 True {}
training session 394 done in 137 steps, espsilon: 0.01
[0.51292824 0.04051349] 10 True {}
training session 395 done in 140 steps, espsilon: 0.01
[0.51812139 0.04145651] 10 True {}
training session 396 done in 141 steps, espsilon: 0.01
[0.5368578  0.04995707] 10 True {}
training session 397 done in 144 steps, espsilon: 0.01
[0.50838838 0.03224269] 10 True {}
training session 398 done in 136 steps, espsilon: 0.01
[0.52926853 0.03987175] 10 True {}
training session 399 done in 136 steps, espsilon: 0.01
[0.51277668 0.03478141] 10 True {}
training session 400 done in 139 steps, espsilon: 0.01
training session 401 done in 200 steps, espsilon: 0.01
[0.5016297 0.0131497] 10 True {}
training session 402 done in 150 steps, espsilon: 0.01
[0.50363502 0.019167  ] 10 True {}
training session 403 done in 139 steps, espsilon: 0.01
[0.50861254 0.02925105] 10 True {}
training session 404 done in 136 steps, espsilon: 0.01
[0.50810402 0.03281916] 10 True {}
training session 405 done in 136 steps, espsilon: 0.01
[0.52647927 0.0270202 ] 10 True {}
training session 406 done in 140 steps, espsilon: 0.01
training session 407 done in 200 steps, espsilon: 0.01
training session 408 done in 200 steps, espsilon: 0.01
[0.51586879 0.02819366] 10 True {}
training session 409 done in 139 steps, espsilon: 0.01
training session 410 done in 200 steps, espsilon: 0.01
[0.51146266 0.02426713] 10 True {}
training session 411 done in 139 steps, espsilon: 0.01
[0.50932597 0.01652502] 10 True {}
training session 412 done in 146 steps, espsilon: 0.01
training session 413 done in 200 steps, espsilon: 0.01
training session 414 done in 200 steps, espsilon: 0.01
training session 415 done in 200 steps, espsilon: 0.01
training session 416 done in 200 steps, espsilon: 0.01
training session 417 done in 200 steps, espsilon: 0.01
training session 418 done in 200 steps, espsilon: 0.01
training session 419 done in 200 steps, espsilon: 0.01
training session 420 done in 200 steps, espsilon: 0.01
training session 421 done in 200 steps, espsilon: 0.01
training session 422 done in 200 steps, espsilon: 0.01
training session 423 done in 200 steps, espsilon: 0.01
training session 424 done in 200 steps, espsilon: 0.01
training session 425 done in 200 steps, espsilon: 0.01
training session 426 done in 200 steps, espsilon: 0.01
training session 427 done in 200 steps, espsilon: 0.01
training session 428 done in 200 steps, espsilon: 0.01
training session 429 done in 200 steps, espsilon: 0.01
training session 430 done in 200 steps, espsilon: 0.01
training session 431 done in 200 steps, espsilon: 0.01
training session 432 done in 200 steps, espsilon: 0.01
[0.50364456 0.02678911] 10 True {}
training session 433 done in 196 steps, espsilon: 0.01
training session 434 done in 200 steps, espsilon: 0.01
training session 435 done in 200 steps, espsilon: 0.01
training session 436 done in 200 steps, espsilon: 0.01
training session 437 done in 200 steps, espsilon: 0.01
training session 438 done in 200 steps, espsilon: 0.01
training session 439 done in 200 steps, espsilon: 0.01
training session 440 done in 200 steps, espsilon: 0.01
training session 441 done in 200 steps, espsilon: 0.01
training session 442 done in 200 steps, espsilon: 0.01
training session 443 done in 200 steps, espsilon: 0.01
training session 444 done in 200 steps, espsilon: 0.01
training session 445 done in 200 steps, espsilon: 0.01
training session 446 done in 200 steps, espsilon: 0.01
training session 447 done in 200 steps, espsilon: 0.01
training session 448 done in 200 steps, espsilon: 0.01
training session 449 done in 200 steps, espsilon: 0.01
training session 450 done in 200 steps, espsilon: 0.01
training session 451 done in 200 steps, espsilon: 0.01
training session 452 done in 200 steps, espsilon: 0.01
training session 453 done in 200 steps, espsilon: 0.01
training session 454 done in 200 steps, espsilon: 0.01
training session 455 done in 200 steps, espsilon: 0.01
training session 456 done in 200 steps, espsilon: 0.01
training session 457 done in 200 steps, espsilon: 0.01
training session 458 done in 200 steps, espsilon: 0.01
training session 459 done in 200 steps, espsilon: 0.01
training session 460 done in 200 steps, espsilon: 0.01
training session 461 done in 200 steps, espsilon: 0.01
training session 462 done in 200 steps, espsilon: 0.01
[0.507282   0.01782782] 10 True {}
training session 463 done in 186 steps, espsilon: 0.01
training session 464 done in 200 steps, espsilon: 0.01
[0.52352459 0.02395126] 10 True {}
